Gene 1	Gene 2	Weight	Network group	Networks
CCL2	SOD2	0.00566030154004693	Co-expression	Gysin-McMahon-2012
CXCL2	PIGR	0.00562883447855711	Co-expression	Cheok-Evans-2003
GBP1	SLAMF7	0.005532129667699337	Co-expression	Salaverria-Siebert-2011
ISG20	IL6	0.005529106128960848	Co-expression	Boldrick-Relman-2002
CXCL9	SAMSN1	0.005348465405404568	Co-expression	Smirnov-Cheung-2009
CCL2	EDN1	0.005337304435670376	Co-expression	Gysin-McMahon-2012
RASGRP1	CCL20	0.005285518243908882	Co-expression	Gysin-McMahon-2012
IDO1	PIGR	0.005211479030549526	Co-expression	Rieger-Chu-2004
TNFSF10	IDO1	0.005173590965569019	Co-expression	Salaverria-Siebert-2011
RASGRP1	SAMSN1	0.005039607174694538	Co-expression	Boldrick-Relman-2002
CXCL2	RASGRP1	0.005005390848964453	Co-expression	Gysin-McMahon-2012
CXCL10	SAMSN1	0.0049695358611643314	Co-expression	Smirnov-Cheung-2009
GPR183	CD80	0.004814100451767445	Co-expression	Rieger-Chu-2004
IL6	IFITM1	0.004759333096444607	Co-expression	Boldrick-Relman-2002
CCL2	PLAC8	0.004733419045805931	Co-expression	Chen-Brown-2002
RASGRP1	CXCL1	0.004616384394466877	Co-expression	Gysin-McMahon-2012
ISG20	SAMSN1	0.004611482378095388	Co-expression	Boldrick-Relman-2002
CXCL2	GBP1	0.00455069076269865	Co-expression	Boldrick-Relman-2002
S100A12	APOBEC3B	0.004537052474915981	Co-expression	Roth-Zlotnik-2006
IL1B	SLAMF7	0.004284780006855726	Co-expression	Innocenti-Brown-2011
RASGRP1	CXCL10	0.004276585299521685	Co-expression	Wu-Garvey-2007
GPR183	SLAMF7	0.004083725623786449	Co-expression	Arijs-Rutgeerts-2009
TNFSF10	SLAMF7	0.004041633103042841	Co-expression	Salaverria-Siebert-2011
ADM	IDO1	0.004027859773486853	Co-expression	Arijs-Rutgeerts-2009
CCL5	SLAMF7	0.003967538475990295	Co-expression	Innocenti-Brown-2011
IFITM1	SAMSN1	0.003436381695792079	Co-expression	Boldrick-Relman-2002
PIGR	CCL7	0.003432231256738305	Co-expression	Cheok-Evans-2003
CXCL5	TNF	0.0034287816379219294	Co-expression	Bild-Nevins-2006 B
PIGR	SERPINB3	0.0033565491903573275	Co-expression	Burington-Shaughnessy-2008
GBP1	SAMSN1	0.0033462122082710266	Co-expression	Boldrick-Relman-2002
GBP1	ISG20	0.003254552837461233	Co-expression	Boldrick-Relman-2002
RASGRP1	CCL2	0.0030994368717074394	Co-expression	Gysin-McMahon-2012
SLAMF7	CD80	0.002713896334171295	Co-expression	Smirnov-Cheung-2009
PIGR	SCGB1A1	0.0026973008643835783	Co-expression	Burington-Shaughnessy-2008
CXCL3	ADM	0.00250476086512208	Co-expression	Arijs-Rutgeerts-2009
TNF	PIGR	0.0013270119670778513	Co-expression	Burington-Shaughnessy-2008
CXCL5	PIGR	0.001233027083799243	Co-expression	Bild-Nevins-2006 B
CXCL3	CXCL1	0.0685455072671175	Co-localization	Johnson-Shoemaker-2003; Schadt-Shoemaker-2004
CXCL2	CXCL3	0.04836449585855007	Co-localization	Johnson-Shoemaker-2003; Schadt-Shoemaker-2004
CXCL3	IL8	0.04501762613654137	Co-localization	Johnson-Shoemaker-2003; Schadt-Shoemaker-2004
IL8	CXCL1	0.041699761524796486	Co-localization	Johnson-Shoemaker-2003; Schadt-Shoemaker-2004
IL1B	IL8	0.03288229461759329	Co-localization	Johnson-Shoemaker-2003; Schadt-Shoemaker-2004
IL6	EDN1	0.029836073517799377	Co-localization	Johnson-Shoemaker-2003; Schadt-Shoemaker-2004
CXCL2	IL6	0.02962857112288475	Co-localization	Schadt-Shoemaker-2004
CXCL2	CXCL1	0.029511606320738792	Co-localization	Johnson-Shoemaker-2003
IL6	CXCL1	0.02717883139848709	Co-localization	Schadt-Shoemaker-2004
IFI44	IFI44L	0.026892632246017456	Co-localization	Johnson-Shoemaker-2003
CXCL3	IL6	0.0258038267493248	Co-localization	Schadt-Shoemaker-2004
IL1B	CCL20	0.02491755411028862	Co-localization	Johnson-Shoemaker-2003
CXCL3	SOD2	0.023359011858701706	Co-localization	Schadt-Shoemaker-2004
IL6	IL8	0.023131297901272774	Co-localization	Schadt-Shoemaker-2004
CD80	SERPINB9	0.02131679281592369	Co-localization	Johnson-Shoemaker-2003
MX1	IFI44	0.021200334653258324	Co-localization	Johnson-Shoemaker-2003
IFI44L	TNFSF8	0.02081429772078991	Co-localization	Johnson-Shoemaker-2003
TAP1	IFI44L	0.019384199753403664	Co-localization	Johnson-Shoemaker-2003
CXCL5	CCL13	0.018596187233924866	Co-localization	Johnson-Shoemaker-2003
CXCL2	IL8	0.018373942002654076	Co-localization	Johnson-Shoemaker-2003
OASL	IL1RN	0.01795051433146	Co-localization	Johnson-Shoemaker-2003
OAS2	IFI44L	0.01736442558467388	Co-localization	Johnson-Shoemaker-2003
MX1	CXCL9	0.01717410422861576	Co-localization	Johnson-Shoemaker-2003
IL8	IL1RN	0.016787517815828323	Co-localization	Schadt-Shoemaker-2004
PTGS2	IL8	0.016729194670915604	Co-localization	Johnson-Shoemaker-2003
IFIT3	PTGS2	0.016211040318012238	Co-localization	Schadt-Shoemaker-2004
CCL2	CCL20	0.01602783240377903	Co-localization	Johnson-Shoemaker-2003
CXCL5	IL1B	0.015914401039481163	Co-localization	Johnson-Shoemaker-2003
IFIT3	IFI44L	0.01568005606532097	Co-localization	Johnson-Shoemaker-2003
TAP1	IFI44	0.015625853091478348	Co-localization	Johnson-Shoemaker-2003
OASL	PTGS2	0.015621720813214779	Co-localization	Johnson-Shoemaker-2003
IL1B	CXCL1	0.015503928996622562	Co-localization	Schadt-Shoemaker-2004
MX1	STAT1	0.01534636877477169	Co-localization	Johnson-Shoemaker-2003
STAT1	IFI44L	0.015185819007456303	Co-localization	Johnson-Shoemaker-2003
IL6	MYO10	0.014979776926338673	Co-localization	Johnson-Shoemaker-2003
IFI44	TNFSF8	0.014853025786578655	Co-localization	Johnson-Shoemaker-2003
IL1B	CCL2	0.014638585038483143	Co-localization	Johnson-Shoemaker-2003
IL8	CCL20	0.014524593017995358	Co-localization	Johnson-Shoemaker-2003
OASL	IFI44	0.014250455424189568	Co-localization	Johnson-Shoemaker-2003
IFNG	IL8	0.014063305221498013	Co-localization	Schadt-Shoemaker-2004
ADA	USP18	0.013973360881209373	Co-localization	Johnson-Shoemaker-2003
PTGS2	IL6	0.013879407197237015	Co-localization	Schadt-Shoemaker-2004
CXCL1	CD44	0.013832131400704384	Co-localization	Schadt-Shoemaker-2004
PTGS2	CXCL1	0.013624776154756546	Co-localization	Schadt-Shoemaker-2004
CXCL3	CCL2	0.013387778773903847	Co-localization	Johnson-Shoemaker-2003
OAS2	TNFSF8	0.01335176546126604	Co-localization	Johnson-Shoemaker-2003
IL6	CCL2	0.013246653601527214	Co-localization	Johnson-Shoemaker-2003
IL1B	EDN1	0.013195999898016453	Co-localization	Johnson-Shoemaker-2003
CCL2	CXCL1	0.013077100738883018	Co-localization	Johnson-Shoemaker-2003
MX1	IFNG	0.012274977751076221	Co-localization	Johnson-Shoemaker-2003
BPIFA1	BPIFB1	0.012249467894434929	Co-localization	Johnson-Shoemaker-2003
IL8	CCL2	0.012209095060825348	Co-localization	Johnson-Shoemaker-2003
IFI44	IFIT3	0.012149137444794178	Co-localization	Johnson-Shoemaker-2003
CCL4	CCL7	0.011850209906697273	Co-localization	Johnson-Shoemaker-2003
PTX3	CCL7	0.011836747638881207	Co-localization	Johnson-Shoemaker-2003
TAP1	OAS2	0.011816845275461674	Co-localization	Johnson-Shoemaker-2003
PTGS2	CD44	0.01175328902900219	Co-localization	Schadt-Shoemaker-2004
IL1B	IL6	0.011710776947438717	Co-localization	Johnson-Shoemaker-2003
IFI44	STAT1	0.011604099534451962	Co-localization	Johnson-Shoemaker-2003
PTGS2	CCL2	0.011534378863871098	Co-localization	Johnson-Shoemaker-2003
CCL20	EDN1	0.01146662887185812	Co-localization	Johnson-Shoemaker-2003
OAS2	IFI44	0.01133462693542242	Co-localization	Johnson-Shoemaker-2003
CXCL1	SCGB1A1	0.01118121575564146	Co-localization	Johnson-Shoemaker-2003
IL1B	PTGS2	0.011101447977125645	Co-localization	Schadt-Shoemaker-2004
TAP1	STAT1	0.011006629094481468	Co-localization	Johnson-Shoemaker-2003
IFNG	GBP4	0.010869800113141537	Co-localization	Johnson-Shoemaker-2003
CCL2	EDN1	0.010637846775352955	Co-localization	Johnson-Shoemaker-2003
CCL3	RIPK2	0.010598492808640003	Co-localization	Johnson-Shoemaker-2003
SCGB1A1	GBP4	0.010190542787313461	Co-localization	Johnson-Shoemaker-2003
MX1	GBP5	0.01010617520660162	Co-localization	Johnson-Shoemaker-2003
CXCL1	IDO1	0.010038856416940689	Co-localization	Schadt-Shoemaker-2004
IFIT3	TNFSF8	0.009803403168916702	Co-localization	Johnson-Shoemaker-2003
TNFSF10	GBP4	0.009540911763906479	Co-localization	Johnson-Shoemaker-2003
IDO1	CD44	0.00952010229229927	Co-localization	Schadt-Shoemaker-2004
MX1	CCL5	0.009505582973361015	Co-localization	Johnson-Shoemaker-2003
IFNG	IDO1	0.009464236907660961	Co-localization	Schadt-Shoemaker-2004
MX1	GBP1	0.009418772533535957	Co-localization	Johnson-Shoemaker-2003
SCGB1A1	EDN1	0.009091751649975777	Co-localization	Johnson-Shoemaker-2003
STAT1	CXCL9	0.009052573703229427	Co-localization	Johnson-Shoemaker-2003
CXCL5	CCL5	0.008867433294653893	Co-localization	Johnson-Shoemaker-2003
IL6	SCGB1A1	0.008834696374833584	Co-localization	Johnson-Shoemaker-2003
IFI44	IFNG	0.008728542365133762	Co-localization	Johnson-Shoemaker-2003
GBP1	GBP4	0.008470634929835796	Co-localization	Johnson-Shoemaker-2003
CXCL5	GBP5	0.007977188564836979	Co-localization	Johnson-Shoemaker-2003
OAS2	IFIT3	0.007814704440534115	Co-localization	Johnson-Shoemaker-2003
CCL2	SCGB1A1	0.007795573677867651	Co-localization	Johnson-Shoemaker-2003
PTGS2	TNFSF10	0.007545195985585451	Co-localization	Johnson-Shoemaker-2003
CCL4	CCL5	0.007527041248977184	Co-localization	Johnson-Shoemaker-2003
IFI44	GBP1	0.007341580931097269	Co-localization	Johnson-Shoemaker-2003
IFI44L	GBP1	0.00715634785592556	Co-localization	Johnson-Shoemaker-2003
CD44	COL3A1	0.006881248205900192	Co-localization	Schadt-Shoemaker-2004
S100A12	PTX3	0.006871418096125126	Co-localization	Johnson-Shoemaker-2003
IFNG	STAT1	0.0067908489145338535	Co-localization	Johnson-Shoemaker-2003
CCL5	CCL13	0.006786223500967026	Co-localization	Johnson-Shoemaker-2003
IDO1	COL3A1	0.006778336595743895	Co-localization	Schadt-Shoemaker-2004
IFI44	GBP5	0.006726081483066082	Co-localization	Johnson-Shoemaker-2003
SLAMF7	GBP5	0.006693118251860142	Co-localization	Johnson-Shoemaker-2003
GBP1	PTGS2	0.006640780251473188	Co-localization	Johnson-Shoemaker-2003
CCL5	SLAMF7	0.0064673409797251225	Co-localization	Johnson-Shoemaker-2003
STAT1	GBP5	0.006346715614199638	Co-localization	Johnson-Shoemaker-2003
IFNG	SCGB1A1	0.006342625245451927	Co-localization	Johnson-Shoemaker-2003
CCL5	PTX3	0.0062409210950136185	Co-localization	Johnson-Shoemaker-2003
IFI44	CCL5	0.006177664268761873	Co-localization	Johnson-Shoemaker-2003
IFNG	CCL7	0.005989133846014738	Co-localization	Johnson-Shoemaker-2003
CCL5	CCL7	0.0058622281067073345	Co-localization	Johnson-Shoemaker-2003
STAT1	CCL5	0.005635546986013651	Co-localization	Johnson-Shoemaker-2003
CXCL9	GBP5	0.005466169212013483	Co-localization	Johnson-Shoemaker-2003
TNFSF10	SCGB1A1	0.005354295484721661	Co-localization	Johnson-Shoemaker-2003
ADM	IDO1	0.00499481987208128	Co-localization	Johnson-Shoemaker-2003
IFNG	GBP5	0.004976182244718075	Co-localization	Johnson-Shoemaker-2003
IFNG	TNFSF10	0.004721343517303467	Co-localization	Johnson-Shoemaker-2003
CXCL9	CCL5	0.004672572016716003	Co-localization	Johnson-Shoemaker-2003
CCL5	GBP5	0.004657546058297157	Co-localization	Johnson-Shoemaker-2003
IFNG	CCL5	0.004655122756958008	Co-localization	Johnson-Shoemaker-2003
STAT1	GBP1	0.004594716709107161	Co-localization	Johnson-Shoemaker-2003
CCL7	GBP5	0.004578957334160805	Co-localization	Johnson-Shoemaker-2003
S100A12	CCL7	0.004530446138232946	Co-localization	Johnson-Shoemaker-2003
GBP1	TNFSF10	0.004009136464446783	Co-localization	Johnson-Shoemaker-2003
IFNG	GBP1	0.003981098532676697	Co-localization	Johnson-Shoemaker-2003
CCL5	CCL2	1.0	Genetic&nbsp;interactions	BIOGRID-SMALL-SCALE-STUDIES
IL6	IRAK2	0.009560132399201393	Genetic&nbsp;interactions	Lin-Smith-2010
TAP1	IRAK2	0.007902830839157104	Genetic&nbsp;interactions	Lin-Smith-2010
CD80	CXCL11	0.005543949548155069	Genetic&nbsp;interactions	Lin-Smith-2010
EDN1	GBP4	0.005252071190625429	Genetic&nbsp;interactions	Lin-Smith-2010
IL6	CD80	0.004657002631574869	Genetic&nbsp;interactions	Lin-Smith-2010
IDO1	TNFSF8	0.0046564266085624695	Genetic&nbsp;interactions	Lin-Smith-2010
TAP1	BPIFB1	0.0039099170826375484	Genetic&nbsp;interactions	Lin-Smith-2010
CD44	CXCL11	0.0036320991348475218	Genetic&nbsp;interactions	Lin-Smith-2010
SERPINB3	BPIFB1	0.003206528490409255	Genetic&nbsp;interactions	Lin-Smith-2010
ISG15	IFI44L	0.0031820829026401043	Genetic&nbsp;interactions	Lin-Smith-2010
IFIT2	SCGB1A1	0.003176785074174404	Genetic&nbsp;interactions	Lin-Smith-2010
HCAR3	VEGFA	0.003076133318245411	Genetic&nbsp;interactions	Lin-Smith-2010
IL6	CD44	0.0030510190408676863	Genetic&nbsp;interactions	Lin-Smith-2010
CCL7	SCGB1A1	0.0028544270899146795	Genetic&nbsp;interactions	Lin-Smith-2010
PTGS2	IRAK2	0.002805110067129135	Genetic&nbsp;interactions	Lin-Smith-2010
CXCL2	STAT1	0.002695071045309305	Genetic&nbsp;interactions	Lin-Smith-2010
IFI44	SERPINB9	0.00243049836717546	Genetic&nbsp;interactions	Lin-Smith-2010
ISG15	TNFSF8	0.002401198260486126	Genetic&nbsp;interactions	Lin-Smith-2010
OASL	COL3A1	0.002359219593927264	Genetic&nbsp;interactions	Lin-Smith-2010
COL3A1	SCGB1A1	0.002241531852632761	Genetic&nbsp;interactions	Lin-Smith-2010
SLAMF7	SCGB1A1	0.00213508028537035	Genetic&nbsp;interactions	Lin-Smith-2010
ISG15	TNFSF10	0.002045412315055728	Genetic&nbsp;interactions	Lin-Smith-2010
IFI44	CXCL2	0.001971048768609762	Genetic&nbsp;interactions	Lin-Smith-2010
IFNG	ISG20	0.0019526821561157703	Genetic&nbsp;interactions	Lin-Smith-2010
TNFSF10	PIGR	0.0019203461706638336	Genetic&nbsp;interactions	Lin-Smith-2010
IL8	CD80	0.0018055939581245184	Genetic&nbsp;interactions	Lin-Smith-2010
SCGB1A1	BPIFB1	0.0017846470000222325	Genetic&nbsp;interactions	Lin-Smith-2010
IFNG	SERPINB9	0.0017650736263021827	Genetic&nbsp;interactions	Lin-Smith-2010
TNF	RASGRP1	0.001735543948598206	Genetic&nbsp;interactions	Lin-Smith-2010
IL8	CCL13	0.0017000813968479633	Genetic&nbsp;interactions	Lin-Smith-2010
CXCL2	MYO10	0.0015390426851809025	Genetic&nbsp;interactions	Lin-Smith-2010
COL3A1	MYO10	0.0015365277649834752	Genetic&nbsp;interactions	Lin-Smith-2010
IFI44	TNFSF10	0.0014274134300649166	Genetic&nbsp;interactions	Lin-Smith-2010
RIPK2	MYO10	0.0013660428812727332	Genetic&nbsp;interactions	Lin-Smith-2010
OASL	CXCL9	0.0013150341110303998	Genetic&nbsp;interactions	Lin-Smith-2010
ISG15	RASGRP1	0.0011415763292461634	Genetic&nbsp;interactions	Lin-Smith-2010
IFNG	CD80	0.0011202621972188354	Genetic&nbsp;interactions	Lin-Smith-2010
TNFSF10	MYO10	0.001114558894187212	Genetic&nbsp;interactions	Lin-Smith-2010
VEGFA	SOD2	0.0010860833572223783	Genetic&nbsp;interactions	Lin-Smith-2010
IL1RN	MYO10	0.0010129690635949373	Genetic&nbsp;interactions	Lin-Smith-2010
PTGS2	SCGB1A1	9.813264477998018E-4	Genetic&nbsp;interactions	Lin-Smith-2010
IFNG	IFIT3	8.858332294039428E-4	Genetic&nbsp;interactions	Lin-Smith-2010
ISG15	VEGFA	8.089894545264542E-4	Genetic&nbsp;interactions	Lin-Smith-2010
STAT1	VEGFA	7.719418499618769E-4	Genetic&nbsp;interactions	Lin-Smith-2010
IFNG	PTGS2	6.256381166167557E-4	Genetic&nbsp;interactions	Lin-Smith-2010
IFNG	MYO10	5.514883087016642E-4	Genetic&nbsp;interactions	Lin-Smith-2010
IL1RN	IRAK2	0.12431574612855911	Pathway	Wu-Stein-2010
IL1B	IRAK2	0.06876185536384583	Pathway	Wu-Stein-2010
IL1B	IL1RN	0.06596986949443817	Pathway	Wu-Stein-2010
STAT1	CCL2	0.03416823595762253	Pathway	Wu-Stein-2010
CD44	COL3A1	0.024977609515190125	Pathway	Wu-Stein-2010
STAT1	IL6	0.00980320479720831	Pathway	Wu-Stein-2010
IFNG	STAT1	0.006888446863740683	Pathway	Wu-Stein-2010
STAT1	TNF	0.004468178376555443	Pathway	Wu-Stein-2010
IFNG	IDO1	0.5221700221300125	Physical&nbsp;interactions	IREF-INNATEDB; IREF-SMALL-SCALE-STUDIES
CCL2	CCL13	0.3630535826086998	Physical&nbsp;interactions	IREF-INNATEDB; IREF-SMALL-SCALE-STUDIES
ADM	EDN1	0.2066129744052887	Physical&nbsp;interactions	IREF-SMALL-SCALE-STUDIES
CCL2	CCL8	0.2025046870112419	Physical&nbsp;interactions	IREF-INNATEDB; IREF-SMALL-SCALE-STUDIES
CCL5	PIGR	0.13513974845409393	Physical&nbsp;interactions	IREF-SMALL-SCALE-STUDIES
CCL3	CCL4	0.0930691584944725	Physical&nbsp;interactions	IREF-SMALL-SCALE-STUDIES
CCL4	IL8	0.048837531358003616	Physical&nbsp;interactions	IREF-SMALL-SCALE-STUDIES
IFNG	TNF	0.04240020737051964	Physical&nbsp;interactions	IREF-SMALL-SCALE-STUDIES
RIPK2	SOD2	0.04202186316251755	Physical&nbsp;interactions	Ewing-Figeys-2007
CCL5	IL8	0.029659496620297432	Physical&nbsp;interactions	IREF-SMALL-SCALE-STUDIES
TNF	COL3A1	0.17677967250347137	Predicted	I2D-IntAct-Rat2Human
IDO2	IDO1	2.0	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
GBP5	GBP4	0.18530725687742233	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
GBP1	GBP4	0.18530725687742233	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
GBP1	GBP5	0.18530725687742233	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
APOBEC3A	APOBEC3B	0.18516822159290314	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL1B	IL1RN	0.15668188408017159	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
BPIFA1	BPIFB1	0.14253520220518112	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
OASL	OAS2	0.11368594691157341	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
TNFSF10	TNFSF8	0.09065774455666542	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
TNF	TNFSF8	0.08921993523836136	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
TNF	TNFSF10	0.08827653154730797	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL10	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL1	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL1	CXCL10	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CXCL10	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
IL8	CXCL1	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CXCL10	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	CXCL1	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL9	IL8	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CXCL10	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CXCL1	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	IL8	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL3	CXCL9	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CXCL10	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CXCL1	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	IL8	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CXCL9	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL2	CXCL3	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CXCL11	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CXCL10	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CXCL1	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	IL8	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CXCL9	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CXCL3	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL5	CXCL2	0.05678102932870388	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
SERPINB3	SERPINB9	0.05559456907212734	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL13	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL8	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL8	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL7	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL7	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL7	CCL8	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL20	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL20	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL20	CCL8	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL20	CCL7	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CCL8	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CCL7	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL2	CCL20	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CCL8	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CCL7	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CCL20	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL5	CCL2	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL8	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL7	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL20	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL2	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL4	CCL5	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL3L3	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL13	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL8	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL7	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL20	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL2	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL5	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL3	CCL4	0.043602827936410904	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL11	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL11	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL8	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL7	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL10	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL10	CCL13	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL10	CCL8	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL10	CCL7	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL20	CXCL11	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CCL20	CXCL10	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
CXCL1	CCL3L3	0.0391058549284935	Shared&nbsp;protein&nbsp;domains	INTERPRO; PFAM
